confFiles/spoken/spoken_4_stemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
use,0.85,1.0,0.9,0.9400000000000001,1,0
cube,0.9083333333333332,1.0,0.8833333333333332,0.9266666666666667,1,1
look,0.975,1.0,0.9666666666666666,0.9800000000000001,1,1
salad,0.42333333333333334,0.44833333333333336,0.9666666666666666,0.6019047619047619,1,1
corn,0.9333333333333332,1.0,0.9166666666666666,0.9466666666666667,1,1
yellow,0.51,0.6100000000000001,0.9,0.7130952380952381,2,1
fruit,0.9,1.0,0.8333333333333333,0.8933333333333332,1,1
cucumb,0.9416666666666667,1.0,0.9333333333333332,0.9600000000000002,1,1
green,0.5449999999999999,0.5783333333333333,0.9666666666666666,0.7038095238095237,2,1
banana,0.9333333333333332,1.0,0.9333333333333332,0.96,1,1
Folder Number:  6000
Accuracy:  0.792
F1-Score:  0.8625476190476192
Precision:  0.8636666666666667
Recall:  0.9199999999999999
confFiles/spoken/spoken_4_stemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
use,0.95,1.0,0.9666666666666666,0.9800000000000001,1,0
cube,0.8883333333333333,1.0,0.85,0.9066666666666666,1,1
like,0.9,1.0,0.9333333333333332,0.9600000000000002,1,0
salad,0.24666666666666665,0.4583333333333333,0.7833333333333333,0.5521428571428572,1,1
corn,0.3783333333333333,0.4533333333333333,0.9166666666666666,0.5816666666666667,1,1
yellow,0.38,0.43,0.9333333333333332,0.5650000000000001,2,1
fruit,0.45999999999999996,0.65,0.7499999999999999,0.6738095238095239,1,1
cucumb,0.28833333333333333,0.37166666666666665,0.8666666666666666,0.5021428571428571,1,1
green,0.95,1.0,0.9666666666666666,0.9800000000000001,2,0
banana,0.8383333333333333,1.0,0.8,0.8733333333333334,1,1
look,0.95,1.0,0.9666666666666666,0.9800000000000001,1,0
Folder Number:  6000
Accuracy:  0.6572727272727273
F1-Score:  0.7777056277056278
Precision:  0.7603030303030303
Recall:  0.8848484848484849
confFiles/spoken/spoken_4_stemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
use,0.95,1.0,0.9666666666666666,0.9800000000000001,1,0
cube,0.9,1.0,0.9,0.9400000000000001,1,1
like,1.0,1.0,1.0,1.0,1,0
salad,0.385,0.41,0.95,0.5573809523809523,1,1
corn,0.30166666666666664,0.43499999999999994,0.8999999999999998,0.5461904761904761,1,1
yellow,0.4066666666666666,0.42666666666666664,0.9666666666666666,0.5669047619047619,2,1
