confFiles/spoken/spoken_4_stemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
yellow,0.5983333333333334,0.525,0.9666666666666666,0.6538095238095238,2,1
fruit,0.7183333333333333,0.7666666666666667,0.7999999999999999,0.7433333333333333,1,1
cucumb,0.3416666666666667,0.4416666666666666,0.8833333333333332,0.5757142857142857,1,1
green,0.5016666666666666,0.5349999999999999,0.9666666666666666,0.6707142857142857,2,1
banana,0.22833333333333333,0.35333333333333333,0.8166666666666667,0.4666666666666667,1,1
Folder Number:  6000
Accuracy:  0.6028333333333334
F1-Score:  0.7142619047619048
Precision:  0.659
Recall:  0.8999999999999998
confFiles/spoken/spoken_4_stemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
use,0.85,1.0,0.9166666666666666,0.9466666666666667,1,0
cube,0.9166666666666666,1.0,0.9166666666666666,0.9466666666666667,1,1
look,0.9416666666666667,1.0,0.9166666666666666,0.9466666666666667,1,1
salad,0.3916666666666667,0.3916666666666667,1.0,0.5428571428571427,1,1
corn,0.6083333333333333,0.6833333333333333,0.8166666666666668,0.7066666666666668,1,1
yellow,0.7016666666666667,0.6583333333333333,1.0,0.7826190476190475,2,1
fruit,0.6083333333333333,0.7833333333333333,0.75,0.7266666666666667,1,1
cucumb,0.45166666666666666,0.4766666666666667,0.9666666666666666,0.6321428571428571,1,1
green,0.48,0.5133333333333333,0.9666666666666666,0.655,2,1
banana,0.22833333333333333,0.37333333333333335,0.7833333333333333,0.4904761904761905,1,1
Folder Number:  6000
Accuracy:  0.6178333333333335
F1-Score:  0.7376428571428572
Precision:  0.688
Recall:  0.9033333333333333
confFiles/spoken/spoken_4_stemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
use,0.95,1.0,0.9666666666666666,0.9800000000000001,1,0
cube,0.8066666666666666,0.775,0.9166666666666666,0.8338095238095239,1,1
like,0.9,1.0,0.9333333333333332,0.9600000000000002,1,0
