confFiles/spoken_4_lemmed_stop.conf,,,,,,
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
Accuracy:  0.5791666666666666,,,,,,
F1-Score:  0.7272142857142858,,,,,,
Precision:  0.6741666666666667,,,,,,
Recall:  0.89,,,,,,
confFiles/spoken_4_lemmed_stop.conf,,,,,,
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.783333333,1,0.8,0.87,1,1
look,0.85,1,0.8,0.873333333,1,1
salad,0.331666667,0.398333333,0.9,0.54047619,1,1
corn,0.418333333,0.476666667,0.933333333,0.61547619,1,1
used,0.9,1,0.95,0.966666667,1,0
fruit,0.248333333,0.431666667,0.766666667,0.513809524,1,1
green,0.36,0.393333333,0.95,0.548333333,1,1
yellow,1,1,1,1,3,0
cucumber,0.343333333,0.51,0.866666667,0.615,1,1
