conf_speech/audio_descriptions.csv_lemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
phone,0.9666666666666666,1.0,0.9666666666666666,0.9800000000000001,1,8
light,0.805,1.0,0.75,0.8366666666666667,1,7
clear,1.0,1.0,1.0,1.0,2,8
cap,0.8516666666666668,0.7833333333333333,1.0,0.8695238095238095,2,9
shampoo,0.9166666666666666,1.0,0.8833333333333332,0.9266666666666667,1,8
pencil,0.93,1.0,0.8999999999999998,0.9400000000000001,1,8
green,0.925,0.8666666666666668,1.0,0.9133333333333333,4,9
can,0.8566666666666667,0.775,0.9666666666666666,0.8290476190476191,2,7
bottle,1.0,1.0,1.0,1.0,5,9
mechanical,0.9133333333333333,1.0,0.9,0.9400000000000001,1,8
small,0.9,0.875,1.0,0.9238095238095237,5,7
aid,0.6933333333333332,0.7666666666666666,0.7833333333333333,0.7266666666666667,1,8
mouse,0.8683333333333334,1.0,0.8166666666666667,0.8766666666666667,1,8
book,0.8850000000000001,0.7916666666666666,0.9666666666666666,0.8457142857142859,2,8
prescription,1.0,1.0,1.0,1.0,1,8
Folder Number:  6000
Accuracy:  0.880427927927928
F1-Score:  0.8828474903474902
Precision:  0.8986036036036037
Recall:  0.9186936936936937
conf_speech/audio_descriptions.csv_lemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
apple,0.975,1.0,0.95,0.9666666666666666,1,8
bell,0.975,1.0,0.95,0.9666666666666666,1,8
bowl,0.8633333333333333,1.0,0.8333333333333333,0.9,1,8
frame,0.915,1.0,0.8,0.8666666666666666,1,8
pepper,0.6699999999999999,0.825,0.7833333333333333,0.7857142857142857,1,8
yellow,0.8166666666666667,0.7366666666666666,1.0,0.8314285714285713,9,8
syringe,0.7016666666666667,0.5616666666666666,0.9666666666666666,0.679047619047619,1,8
pink,0.95,0.95,0.9666666666666666,0.9466666666666667,2,8
computer,0.8933333333333333,1.0,0.85,0.9066666666666668,1,8
design,0.9466666666666667,1.0,0.9333333333333332,0.96,1,8
sharpie,0.8550000000000001,1.0,0.8166666666666667,0.8866666666666667,1,8
measure,0.96,1.0,0.9333333333333332,0.96,1,8
marker,0.8666666666666666,1.0,0.8666666666666666,0.9100000000000001,1,8
scissors,0.8550000000000001,1.0,0.8333333333333333,0.89,1,8
plastic,0.9216666666666666,0.95,0.9333333333333332,0.9266666666666665,2,7
hammer,0.7666666666666667,0.6833333333333332,0.9666666666666666,0.7523809523809524,2,10
lime,0.9133333333333333,1.0,0.8999999999999998,0.9400000000000001,1,8
flashlight,0.805,0.8666666666666666,0.8666666666666666,0.8366666666666667,1,8
lemon,0.9016666666666666,1.0,0.85,0.9066666666666666,1,8
cover,1.0,1.0,1.0,1.0,1,7
cup,0.9166666666666666,1.0,0.8999999999999998,0.9400000000000001,1,8
toothpaste,0.9666666666666666,1.0,0.95,0.9666666666666666,1,8
jar,0.8466666666666667,0.6833333333333333,0.9666666666666666,0.7733333333333333,1,8
pen,0.9466666666666667,1.0,0.9333333333333332,0.96,1,8
label,1.0,1.0,1.0,1.0,3,8
mug,0.9550000000000001,1.0,0.9166666666666666,0.9466666666666667,1,8
opener,0.9083333333333332,0.9333333333333332,0.9,0.8833333333333332,1,8
black,0.9100000000000001,0.8,1.0,0.8633333333333333,13,7
orange,0.9349999999999999,0.875,1.0,0.919047619047619,3,9
tape,0.9333333333333332,1.0,0.9166666666666666,0.9466666666666667,1,8
white,0.7066666666666668,0.585,1.0,0.7183333333333334,9,6
banana,0.9583333333333334,0.95,0.9666666666666666,0.9466666666666667,1,8
red,0.7899999999999999,0.6583333333333333,1.0,0.7885714285714285,4,9
wrench,0.9266666666666665,1.0,0.8833333333333332,0.9266666666666665,1,8
fork,0.95,1.0,0.9333333333333332,0.9600000000000002,1,8
plate,0.8933333333333333,1.0,0.8666666666666666,0.9199999999999999,1,8
coffee,0.93,1.0,0.8833333333333332,0.9266666666666665,1,8
handle,0.82,0.725,1.0,0.8352380952380953,5,10
plier,0.7883333333333333,1.0,0.7833333333333333,0.8566666666666667,1,8
food,0.8033333333333333,0.6166666666666667,1.0,0.7533333333333333,1,8
blue,0.8866666666666669,0.7833333333333333,1.0,0.8647619047619048,9,8
screwdriver,0.7366666666666666,0.8,0.7666666666666666,0.74,1,8
toothbrush,0.8766666666666667,1.0,0.8,0.8733333333333333,1,8
band,0.9100000000000001,0.9,0.9166666666666666,0.8799999999999999,1,8
spoon,0.9800000000000001,1.0,0.9666666666666666,0.9800000000000001,1,8
allen,0.9016666666666667,1.0,0.8166666666666667,0.8799999999999999,1,8
water,0.9099999999999999,1.0,0.85,0.9066666666666666,1,8
pair,1.0,1.0,1.0,1.0,3,9
stapler,0.8133333333333332,0.9666666666666666,0.7833333333333333,0.8266666666666665,1,8
glass,0.8300000000000001,0.725,0.9666666666666666,0.7957142857142856,2,9
silver,0.8850000000000001,0.825,1.0,0.8871428571428572,3,8
bulb,0.9099999999999999,0.9333333333333332,0.9333333333333332,0.9266666666666665,1,8
box,0.9333333333333333,0.9083333333333332,1.0,0.9457142857142857,3,9
gray,0.865,0.9,0.8166666666666667,0.8300000000000001,1,8
picture,0.9600000000000002,1.0,0.9166666666666666,0.9466666666666667,1,8
potato,0.9800000000000001,1.0,0.9666666666666666,0.9800000000000001,1,8
towel,0.8883333333333333,1.0,0.8666666666666666,0.9199999999999999,1,8
like,0.9666666666666666,1.0,0.9666666666666666,0.9800000000000001,1,5
onion,0.9133333333333333,1.0,0.8833333333333332,0.9266666666666665,1,8
phone,0.9083333333333332,1.0,0.9,0.9400000000000001,1,8
light,0.7966666666666666,1.0,0.7833333333333333,0.8566666666666667,1,7
clear,0.9833333333333334,0.9666666666666666,1.0,0.9800000000000001,2,8
cap,0.8099999999999999,0.725,0.9333333333333332,0.7923809523809523,2,9
shampoo,0.6799999999999999,0.6416666666666667,0.8666666666666668,0.7257142857142858,1,8
pencil,0.9800000000000001,1.0,0.95,0.9666666666666666,1,8
green,0.9800000000000001,0.9666666666666666,1.0,0.9800000000000001,4,9
can,0.9416666666666667,1.0,0.9333333333333332,0.9600000000000002,2,7
bottle,0.9383333333333332,0.8833333333333332,1.0,0.9266666666666665,5,9
mechanical,0.9416666666666667,1.0,0.9333333333333332,0.96,1,8
small,0.7316666666666667,0.67,1.0,0.7995238095238095,5,7
aid,0.925,0.9666666666666666,0.9166666666666666,0.9266666666666665,1,8
mouse,0.8833333333333332,1.0,0.8166666666666667,0.8800000000000001,1,8
book,0.8400000000000001,0.675,1.0,0.797142857142857,2,9
prescription,0.9333333333333332,1.0,0.9333333333333332,0.96,1,8
Folder Number:  6000
Accuracy:  0.8899549549549551
F1-Score:  0.8944755469755469
Precision:  0.914009009009009
Recall:  0.9186936936936935
