conf_speech/audio_descriptions.csv_stop_raw.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
book,1.0,1.0,1.0,1.0,2,10
glasses,0.8933333333333333,0.95,0.85,0.8733333333333334,1,8
Folder Number:  6000
Accuracy:  0.8567735042735043
F1-Score:  0.8544810744810746
Precision:  0.860534188034188
Recall:  0.9102564102564102
conf_speech/audio_descriptions.csv_stop_raw.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
bowl,0.755,1.0,0.7666666666666667,0.8400000000000001,1,8
apple,0.8966666666666667,1.0,0.85,0.8966666666666667,1,8
bell,0.9133333333333333,1.0,0.8666666666666668,0.9133333333333333,1,8
jar,0.925,0.95,0.9166666666666666,0.9133333333333333,1,8
frame,0.9099999999999999,1.0,0.85,0.9066666666666666,1,8
scissors,0.7066666666666667,0.7833333333333333,0.7999999999999999,0.7366666666666667,1,8
pepper,0.8966666666666667,0.8666666666666666,0.9166666666666666,0.86,1,8
yellow,0.7333333333333333,0.6016666666666667,1.0,0.7378571428571428,8,8
syringe,0.6599999999999999,0.5516666666666665,0.95,0.674047619047619,1,8
pink,0.905,0.95,0.8833333333333332,0.8933333333333333,1,8
computer,0.9099999999999999,1.0,0.85,0.9066666666666666,1,8
measure,0.9016666666666666,1.0,0.8166666666666667,0.8800000000000001,1,8
marker,0.9216666666666666,0.9666666666666666,0.9333333333333332,0.9400000000000001,1,8
aids,0.76,0.9,0.7666666666666667,0.8,1,8
plastic,1.0,1.0,1.0,1.0,2,7
hammer,0.7133333333333333,0.5516666666666666,1.0,0.6907142857142856,2,9
cola,0.8149999999999998,0.7083333333333333,0.9166666666666666,0.759047619047619,1,8
flashlight,0.8533333333333333,0.8,0.8833333333333332,0.7933333333333333,1,8
dry,0.975,1.0,0.9666666666666666,0.9800000000000001,1,8
lemon,0.9466666666666667,1.0,0.9166666666666666,0.9466666666666667,1,8
cover,0.9,0.8266666666666665,1.0,0.8883333333333333,2,9
glass,0.9466666666666667,1.0,0.9166666666666666,0.9466666666666667,1,8
purple,0.9416666666666667,1.0,0.9166666666666666,0.9466666666666667,1,8
toothpaste,0.7866666666666666,0.9166666666666666,0.8,0.8333333333333333,1,8
pliers,0.9016666666666666,0.9666666666666666,0.8833333333333332,0.9066666666666666,1,8
tip,0.735,0.8166666666666667,0.8,0.78,1,7
label,0.8550000000000001,0.9,0.8333333333333333,0.8266666666666668,1,8
mug,1.0,1.0,1.0,1.0,1,8
opener,0.825,0.8666666666666666,0.7666666666666666,0.7833333333333333,1,8
black,0.6866666666666668,0.575,1.0,0.6866666666666666,7,8
orange,0.8049999999999999,0.7916666666666666,0.8833333333333332,0.809047619047619,1,7
tape,0.975,1.0,0.95,0.9666666666666666,1,8
white,0.5633333333333334,0.4533333333333333,1.0,0.6045238095238095,10,6
lime,0.9166666666666667,0.9333333333333332,0.9333333333333332,0.9200000000000002,1,8
pill,0.71,0.5916666666666667,0.8833333333333332,0.6557142857142856,1,8
red,0.9349999999999999,0.8916666666666666,1.0,0.9323809523809524,8,7
wrench,0.9216666666666666,1.0,0.8666666666666666,0.9133333333333333,1,8
fork,0.8916666666666666,0.85,0.9333333333333332,0.8600000000000001,1,8
plate,0.6633333333333333,1.0,0.6499999999999999,0.7666666666666667,1,8
coffee,0.9383333333333332,0.95,0.9166666666666666,0.9133333333333333,1,8
needle,0.6633333333333333,0.55,0.8333333333333333,0.6433333333333333,1,8
handle,0.6649999999999999,0.5166666666666666,1.0,0.6690476190476191,4,8
bottle,0.9550000000000001,0.95,1.0,0.9714285714285715,5,9
mouse,0.9800000000000001,1.0,0.9666666666666666,0.9800000000000001,1,8
blue,0.6383333333333334,0.5549999999999999,1.0,0.6997619047619048,8,8
screwdriver,0.9,0.9666666666666666,0.9333333333333332,0.9466666666666667,1,8
toothbrush,0.74,0.7083333333333333,0.8999999999999998,0.7838095238095238,1,8
band,0.835,0.8833333333333332,0.85,0.8400000000000001,1,8
spoon,0.975,1.0,0.95,0.9666666666666666,1,8
allen,0.9083333333333334,0.8666666666666666,0.9666666666666666,0.8933333333333333,1,8
prescription,0.9016666666666667,0.9083333333333332,0.9333333333333332,0.9123809523809525,1,8
pair,0.8716666666666667,0.7333333333333333,1.0,0.8166666666666668,3,9
stapler,0.8583333333333332,0.95,0.9,0.8966666666666667,1,8
silver,1.0,1.0,1.0,1.0,3,8
bulb,0.8716666666666665,0.95,0.85,0.8733333333333334,1,8
box,0.93,0.8333333333333333,1.0,0.8933333333333333,3,9
water,0.9166666666666667,0.9666666666666666,0.9333333333333332,0.93,1,8
picture,0.9416666666666667,1.0,0.9333333333333332,0.96,1,8
potato,0.9266666666666667,1.0,0.8833333333333332,0.9266666666666665,1,8
towel,1.0,1.0,1.0,1.0,1,8
like,0.8583333333333334,0.7833333333333333,0.9333333333333332,0.8266666666666665,2,6
onion,0.8666666666666666,1.0,0.8,0.8733333333333333,1,8
phone,0.9466666666666667,1.0,0.9333333333333332,0.96,1,8
light,0.95,0.95,0.95,0.9333333333333332,1,8
clear,0.9333333333333332,0.9333333333333332,0.9666666666666666,0.93,2,9
cap,0.9466666666666667,0.9333333333333332,0.9666666666666666,0.9400000000000001,2,8
shampoo,0.5633333333333332,0.7333333333333333,0.6666666666666666,0.6599999999999999,1,8
pencil,0.8800000000000001,1.0,0.8666666666666668,0.9099999999999999,1,8
erase,0.9133333333333333,1.0,0.9,0.93,1,8
green,0.9166666666666667,0.7833333333333333,1.0,0.86,4,9
can,0.9266666666666665,0.9,0.9666666666666666,0.9133333333333333,2,6
coca,0.7483333333333333,0.6666666666666667,0.8666666666666668,0.7266666666666667,1,8
mechanical,0.8833333333333332,1.0,0.8666666666666666,0.9,1,8
small,0.9833333333333334,0.9666666666666666,1.0,0.9800000000000001,5,7
aid,0.6599999999999999,0.6166666666666666,0.8333333333333333,0.6266666666666667,1,8
metal,0.9500000000000002,0.85,1.0,0.8999999999999998,2,9
book,0.8933333333333333,0.7666666666666667,1.0,0.8466666666666667,2,9
glasses,0.85,1.0,0.8666666666666666,0.9099999999999999,1,8
Folder Number:  6000
Accuracy:  0.8608333333333332
F1-Score:  0.8620268620268619
Precision:  0.8741239316239313
Recall:  0.91025641025641
conf_speech/audio_descriptions.csv_stop_raw.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
bowl,0.86,1.0,0.8333333333333333,0.9,1,8
apple,0.7383333333333334,0.9166666666666666,0.7333333333333333,0.7833333333333333,1,8
bell,0.8466666666666667,1.0,0.8,0.8699999999999999,1,8
jar,0.6983333333333334,0.5916666666666666,0.9333333333333332,0.7038095238095237,1,8
frame,0.9016666666666667,1.0,0.85,0.9066666666666666,1,8
scissors,0.8400000000000001,0.8,0.8666666666666666,0.7933333333333333,1,8
pepper,0.875,1.0,0.85,0.9066666666666666,1,8
yellow,0.6683333333333333,0.5083333333333333,1.0,0.6623809523809524,8,8
syringe,0.76,0.6666666666666666,0.8666666666666666,0.7100000000000001,1,8
pink,0.9350000000000002,1.0,0.8833333333333332,0.9266666666666667,1,8
computer,0.8966666666666665,1.0,0.8666666666666668,0.9200000000000002,1,8
measure,0.8016666666666665,0.85,0.8333333333333333,0.7933333333333333,1,8
marker,0.7666666666666667,0.7,0.85,0.72,1,8
aids,0.7733333333333333,0.6499999999999999,0.9166666666666666,0.7233333333333334,1,8
plastic,0.95,0.925,1.0,0.9523809523809523,2,8
hammer,0.6216666666666665,0.4766666666666667,1.0,0.6416666666666667,2,10
cola,0.8116666666666668,0.8666666666666666,0.8166666666666668,0.8,1,8
flashlight,0.9583333333333334,0.95,0.9666666666666666,0.9466666666666667,1,8
dry,0.8300000000000001,0.8166666666666667,0.8666666666666666,0.7933333333333333,1,8
lemon,0.9266666666666665,1.0,0.8833333333333332,0.9266666666666665,1,8
cover,0.9083333333333334,0.9,0.9666666666666666,0.9180952380952381,2,8
glass,0.6799999999999999,0.5833333333333333,0.85,0.6766666666666667,1,8
purple,0.9466666666666667,1.0,0.9166666666666666,0.9466666666666667,1,8
toothpaste,0.7883333333333333,0.85,0.7833333333333333,0.7766666666666666,1,8
pliers,0.9266666666666667,0.9,0.9666666666666666,0.9180952380952381,1,8
tip,0.8683333333333334,0.8,0.9333333333333332,0.8233333333333333,1,8
label,0.9,1.0,0.8333333333333333,0.8833333333333332,1,8
mug,0.8683333333333334,0.9166666666666666,0.8333333333333333,0.8400000000000001,1,8
opener,0.9633333333333333,0.95,0.9666666666666666,0.9466666666666667,1,8
black,0.51,0.365,1.0,0.5221428571428571,7,7
orange,0.8283333333333334,0.6833333333333333,0.9666666666666666,0.7666666666666667,1,7
tape,0.795,0.75,0.8666666666666666,0.7766666666666667,1,8
white,0.6216666666666667,0.5633333333333334,1.0,0.7042857142857143,10,6
lime,0.9383333333333332,0.875,1.0,0.919047619047619,1,8
pill,0.7616666666666667,0.625,0.9166666666666666,0.7123809523809524,1,8
red,0.9383333333333332,0.9166666666666666,1.0,0.9514285714285714,8,7
wrench,0.9416666666666667,1.0,0.9166666666666666,0.9466666666666667,1,8
fork,0.8016666666666665,1.0,0.75,0.8300000000000001,1,8
plate,0.8300000000000001,1.0,0.7499999999999999,0.8300000000000001,1,8
coffee,0.8800000000000001,0.9,0.8666666666666666,0.8466666666666667,1,8
needle,0.7233333333333334,0.625,0.9333333333333332,0.7390476190476191,1,8
handle,0.7016666666666667,0.5266666666666666,1.0,0.6688095238095237,4,9
bottle,0.8533333333333335,0.7333333333333333,1.0,0.8333333333333334,5,9
mouse,0.9083333333333332,1.0,0.8666666666666666,0.9133333333333333,1,8
blue,0.6000000000000001,0.43166666666666664,1.0,0.5704761904761905,8,8
screwdriver,0.8649999999999999,0.9333333333333332,0.8666666666666666,0.8800000000000001,1,8
toothbrush,0.8883333333333333,0.85,0.9166666666666666,0.8466666666666667,1,8
band,0.8400000000000001,0.7166666666666666,0.95,0.7933333333333333,1,8
spoon,0.9349999999999999,1.0,0.8833333333333332,0.9266666666666665,1,8
allen,0.7283333333333333,0.7416666666666666,0.8166666666666667,0.7490476190476191,1,8
prescription,0.8850000000000001,1.0,0.8166666666666667,0.8766666666666667,1,8
pair,0.89,0.7583333333333333,1.0,0.8457142857142858,3,10
stapler,0.8583333333333334,0.75,0.9333333333333332,0.7933333333333333,1,8
silver,0.975,0.9666666666666666,1.0,0.9800000000000001,3,8
bulb,0.9016666666666667,0.9,0.8833333333333332,0.86,1,8
box,0.9833333333333334,0.95,1.0,0.9666666666666666,3,10
water,0.9200000000000002,0.9,0.9333333333333332,0.8933333333333332,1,8
picture,0.93,1.0,0.9,0.9400000000000001,1,8
potato,0.96,1.0,0.9333333333333332,0.96,1,8
towel,0.9666666666666666,1.0,0.95,0.9666666666666666,1,8
like,0.8983333333333334,0.8166666666666667,1.0,0.8847619047619049,2,5
onion,0.975,1.0,0.9666666666666666,0.9800000000000001,1,8
phone,0.8466666666666667,1.0,0.85,0.8966666666666667,1,8
light,0.9083333333333334,0.9,0.9333333333333332,0.8933333333333333,1,8
clear,0.975,1.0,0.9666666666666666,0.9800000000000001,2,10
cap,0.735,0.5666666666666667,0.9666666666666666,0.6766666666666666,2,8
shampoo,0.8600000000000001,0.85,0.9,0.8400000000000001,1,8
pencil,0.9416666666666667,1.0,0.9333333333333332,0.9600000000000002,1,8
erase,0.755,0.8666666666666668,0.8166666666666667,0.8066666666666666,1,8
green,0.9666666666666668,0.9,1.0,0.9333333333333332,4,10
can,0.9666666666666668,0.9,1.0,0.9333333333333332,2,7
coca,0.8966666666666665,0.8166666666666667,0.9666666666666666,0.8600000000000001,1,8
mechanical,0.9133333333333333,1.0,0.9,0.9400000000000001,1,8
small,0.8566666666666667,0.7499999999999999,1.0,0.8347619047619048,5,7
aid,0.8216666666666667,0.8,0.8833333333333332,0.8066666666666666,1,8
metal,0.95,1.0,0.9333333333333332,0.96,2,9
book,0.89,0.85,0.9666666666666666,0.8933333333333333,2,8
glasses,0.7933333333333333,1.0,0.6833333333333333,0.78,1,8
Folder Number:  6000
Accuracy:  0.8515384615384616
F1-Score:  0.8433119658119659
Precision:  0.8473931623931622
Recall:  0.9096153846153848
conf_speech/audio_descriptions.csv_stop_raw.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
bowl,0.9800000000000001,1.0,0.9666666666666666,0.9800000000000001,1,8
apple,1.0,1.0,1.0,1.0,1,8
bell,0.9550000000000001,1.0,0.9,0.9333333333333332,1,8
jar,0.8,0.9,0.8166666666666667,0.8099999999999999,1,8
frame,0.8683333333333334,1.0,0.7833333333333333,0.86,1,8
scissors,0.6699999999999999,0.6666666666666667,0.85,0.7,1,8
pepper,0.975,1.0,0.9666666666666666,0.9800000000000001,1,8
yellow,0.6733333333333332,0.51,1.0,0.6521428571428572,8,8
syringe,0.5683333333333334,0.5316666666666666,0.8666666666666666,0.6295238095238096,1,8
pink,0.8216666666666667,0.7166666666666666,0.9166666666666666,0.78,1,8
computer,0.865,0.85,0.8833333333333332,0.8266666666666665,1,8
measure,0.8966666666666667,1.0,0.8166666666666667,0.8800000000000001,1,8
marker,0.7250000000000001,0.7166666666666666,0.8166666666666667,0.7366666666666666,1,8
aids,0.7866666666666667,0.6166666666666667,0.9666666666666666,0.7333333333333333,1,8
plastic,0.975,1.0,0.9666666666666666,0.9800000000000001,2,8
hammer,0.615,0.49833333333333335,1.0,0.6523809523809525,2,9
cola,0.8600000000000001,0.7166666666666666,0.95,0.78,1,8
flashlight,0.9666666666666668,0.9166666666666666,1.0,0.9466666666666667,1,8
dry,0.82,0.7833333333333333,0.8666666666666666,0.79,1,8
lemon,0.8833333333333332,1.0,0.8666666666666666,0.9100000000000001,1,8
cover,0.9633333333333333,0.925,1.0,0.9523809523809523,2,8
glass,0.9266666666666667,1.0,0.9,0.9400000000000001,1,8
purple,0.78,1.0,0.7666666666666666,0.8433333333333334,1,8
toothpaste,0.8633333333333333,0.7666666666666666,0.9666666666666666,0.8266666666666665,1,8
pliers,0.745,0.7916666666666667,0.7833333333333333,0.7490476190476192,1,8
tip,0.8666666666666666,0.9416666666666667,0.85,0.8723809523809523,1,7
label,0.95,0.8833333333333332,1.0,0.9266666666666665,1,7
mug,0.8800000000000001,0.925,0.9,0.8923809523809524,1,8
opener,0.8850000000000001,0.75,0.95,0.8166666666666668,1,8
black,0.6766666666666666,0.5583333333333333,1.0,0.682142857142857,7,8
orange,0.5900000000000001,0.5333333333333334,0.7833333333333333,0.6033333333333333,1,7
tape,0.9166666666666667,0.9166666666666666,0.9166666666666666,0.8933333333333333,1,8
white,0.6216666666666666,0.5583333333333333,1.0,0.6842857142857142,10,6
lime,0.8383333333333333,1.0,0.7666666666666666,0.8433333333333334,1,8
pill,0.8433333333333334,0.7499999999999999,0.9666666666666666,0.8066666666666666,1,8
red,0.7449999999999999,0.6449999999999999,1.0,0.7704761904761904,8,8
wrench,0.8800000000000001,0.95,0.85,0.8733333333333334,1,8
fork,0.8516666666666666,0.75,0.9333333333333332,0.8,1,8
plate,0.8883333333333333,1.0,0.8666666666666668,0.9200000000000002,1,8
coffee,0.86,0.8,0.9333333333333332,0.8166666666666667,1,8
needle,0.6333333333333333,0.5666666666666667,0.8833333333333332,0.6680952380952381,1,8
handle,0.6916666666666667,0.5516666666666666,1.0,0.6964285714285714,4,8
bottle,1.0,1.0,1.0,1.0,5,10
mouse,0.8816666666666666,0.95,0.85,0.8899999999999999,1,8
blue,0.5033333333333334,0.43666666666666665,1.0,0.59,8,8
screwdriver,0.48166666666666674,0.575,0.7333333333333333,0.5995238095238096,1,8
toothbrush,0.6066666666666667,0.5666666666666667,0.7833333333333333,0.64,1,8
band,0.7283333333333333,0.65,0.8166666666666667,0.6933333333333334,1,8
spoon,0.8633333333333333,0.9,0.8666666666666668,0.8433333333333334,1,8
allen,0.8716666666666667,0.9166666666666666,0.8833333333333332,0.8847619047619049,1,8
prescription,0.8083333333333333,0.8666666666666666,0.8333333333333333,0.8200000000000001,1,8
pair,0.6933333333333334,0.585,1.0,0.7154761904761904,3,10
stapler,0.7899999999999999,0.8666666666666666,0.7666666666666666,0.7666666666666667,1,8
silver,1.0,1.0,1.0,1.0,3,9
bulb,0.8683333333333332,0.95,0.8666666666666666,0.8866666666666667,1,8
box,0.9166666666666667,0.8166666666666667,1.0,0.8799999999999999,3,8
water,0.8583333333333332,0.95,0.8666666666666666,0.8866666666666667,1,8
picture,1.0,1.0,1.0,1.0,1,8
potato,0.975,1.0,0.95,0.9666666666666666,1,8
