confFiles/spoken_4_lemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.85,1.0,0.8333333333333333,0.8933333333333333,1,1
look,0.8,1.0,0.9,0.9333333333333332,1,0
salad,0.4749999999999999,0.5416666666666666,0.9333333333333332,0.6602380952380952,1,1
corn,0.3616666666666667,0.47833333333333333,0.85,0.5823809523809522,1,1
yellow,1.0,1.0,1.0,1.0,3,0
fruit,0.10166666666666668,0.37666666666666665,0.6833333333333333,0.4538095238095238,1,1
green,0.42000000000000004,0.42000000000000004,1.0,0.5707142857142857,1,1
cucumber,0.3883333333333333,0.44666666666666666,0.9,0.5764285714285714,1,1
banana,0.2033333333333333,0.3683333333333333,0.7666666666666667,0.47523809523809524,1,1
Folder Number:  6000
Accuracy:  0.5111111111111111
F1-Score:  0.6828306878306878
Precision:  0.6257407407407407
Recall:  0.874074074074074
confFiles/spoken_4_lemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.8833333333333332,1.0,0.8333333333333333,0.8933333333333333,1,1
look,0.95,1.0,0.9666666666666666,0.9800000000000001,1,0
salad,0.3933333333333333,0.45166666666666666,0.9166666666666666,0.5878571428571429,1,1
corn,0.465,0.49000000000000005,0.9666666666666666,0.6247619047619049,1,1
yellow,1.0,1.0,1.0,1.0,3,0
fruit,0.32999999999999996,0.4966666666666667,0.8166666666666667,0.591904761904762,1,1
green,0.41833333333333333,0.4383333333333333,0.9666666666666666,0.5819047619047619,1,1
cucumber,0.41500000000000004,0.44833333333333336,0.95,0.595952380952381,1,1
banana,0.3083333333333333,0.4583333333333333,0.8,0.5571428571428572,1,1
Folder Number:  6000
Accuracy:  0.5737037037037038
F1-Score:  0.7125396825396826
Precision:  0.6425925925925925
Recall:  0.912962962962963
confFiles/spoken_4_lemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.93,1.0,0.8999999999999998,0.9400000000000001,1,1
look,0.8,1.0,0.8833333333333332,0.9266666666666665,1,0
salad,0.43999999999999995,0.49833333333333324,0.9333333333333332,0.6195238095238095,1,1
corn,0.3833333333333333,0.45,0.9166666666666666,0.5821428571428571,1,1
yellow,1.0,1.0,1.0,1.0,3,0
fruit,0.16499999999999998,0.49833333333333324,0.6499999999999999,0.5466666666666666,1,1
green,0.4216666666666667,0.47166666666666657,0.95,0.6090476190476191,1,1
cucumber,0.43,0.55,0.8666666666666666,0.6419047619047619,1,1
banana,0.16499999999999998,0.3933333333333333,0.7166666666666667,0.47857142857142865,1,1
Folder Number:  6000
Accuracy:  0.5261111111111112
F1-Score:  0.70494708994709
Precision:  0.6512962962962963
Recall:  0.8685185185185185
confFiles/spoken_4_lemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.8999999999999998,1.0,0.8833333333333332,0.9266666666666667,1,1
look,0.875,1.0,0.8333333333333333,0.8933333333333333,1,1
salad,0.445,0.445,1.0,0.5957142857142858,1,1
