confFiles/written/written_4_30_raw_clean.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
green,0.5816666666666667,0.5583333333333333,0.9333333333333332,0.6761904761904761,1,1
ear,0.3433333333333334,0.36333333333333334,0.95,0.5157142857142858,1,1
banana,0.825,1.0,0.7833333333333333,0.85,1,1
block,0.5366666666666667,0.65,0.8333333333333333,0.6880952380952381,1,1
Folder Number:  6000
Accuracy:  0.5153333333333334
F1-Score:  0.6688809523809524
Precision:  0.6116666666666667
Recall:  0.8816666666666666
confFiles/written/written_4_30_raw_clean.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
on,0.95,1.0,0.9666666666666666,0.9800000000000001,1,0
cube,0.6683333333333333,0.6583333333333333,0.9333333333333332,0.7457142857142857,1,1
corn,0.385,0.4716666666666667,0.9,0.595952380952381,1,1
yellow,0.7433333333333334,0.7083333333333334,0.9166666666666666,0.7871428571428571,1,1
an,0.48,0.48,1.0,0.6323809523809524,1,1
cucumber,0.26666666666666666,0.375,0.8333333333333333,0.500952380952381,1,1
green,0.43166666666666664,0.5083333333333333,0.8,0.6061904761904763,1,1
ear,0.30166666666666664,0.3933333333333333,0.8833333333333332,0.5176190476190476,1,1
banana,0.8666666666666668,1.0,0.8,0.8733333333333334,1,1
block,0.5033333333333333,0.6766666666666666,0.7999999999999999,0.6954761904761904,1,1
Folder Number:  6000
Accuracy:  0.5596666666666666
F1-Score:  0.6934761904761905
Precision:  0.6271666666666667
Recall:  0.8833333333333334
confFiles/written/written_4_30_raw_clean.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
on,0.85,1.0,0.9166666666666666,0.9466666666666667,1,0
cube,0.4699999999999999,0.51,0.85,0.595,1,1
corn,0.355,0.38,0.9666666666666666,0.5280952380952382,1,1
yellow,0.6616666666666666,0.8333333333333333,0.7333333333333333,0.7433333333333334,1,1
an,0.365,0.45666666666666667,0.8999999999999998,0.5776190476190476,1,1
cucumber,0.2683333333333333,0.38,0.8333333333333333,0.5004761904761905,1,1
green,0.4416666666666666,0.5083333333333333,0.8999999999999998,0.630952380952381,1,1
ear,0.49833333333333335,0.49833333333333335,1.0,0.6595238095238095,1,1
banana,0.825,1.0,0.7833333333333333,0.8566666666666667,1,1
block,0.5333333333333333,0.5249999999999999,0.9,0.6390476190476191,1,1
Folder Number:  6000
Accuracy:  0.5268333333333333
F1-Score:  0.6677380952380952
Precision:  0.6091666666666666
Recall:  0.8783333333333333
confFiles/written/written_4_30_raw_clean.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
on,0.8,1.0,0.8833333333333332,0.9266666666666665,1,0
cube,0.5066666666666666,0.4783333333333332,0.9166666666666666,0.6161904761904762,1,1
corn,0.2866666666666667,0.365,0.8666666666666666,0.4966666666666667,1,1
yellow,0.7466666666666667,0.8166666666666667,0.7833333333333333,0.7566666666666666,1,1
an,0.34833333333333333,0.3816666666666667,0.9666666666666666,0.5190476190476191,1,1
cucumber,0.4050000000000001,0.43000000000000005,0.9666666666666666,0.5797619047619047,1,1
green,0.49000000000000005,0.48166666666666663,0.8666666666666666,0.590952380952381,1,1
ear,0.35,0.425,0.8833333333333332,0.550952380952381,1,1
banana,0.7966666666666666,1.0,0.7166666666666666,0.8099999999999999,1,1
block,0.51,0.5083333333333333,0.8833333333333332,0.6257142857142858,1,1
Folder Number:  6000
Accuracy:  0.524
F1-Score:  0.6472619047619046
Precision:  0.5886666666666667
Recall:  0.8733333333333333
confFiles/written/written_4_30_raw_clean.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
on,0.85,1.0,0.9,0.9400000000000001,1,0
cube,0.605,0.5666666666666667,0.9333333333333332,0.6814285714285714,1,1
corn,0.385,0.43499999999999994,0.9166666666666666,0.5776190476190476,1,1
yellow,0.7483333333333333,0.725,0.8666666666666668,0.7657142857142857,1,1
an,0.36,0.43,0.9,0.5554761904761905,1,1
cucumber,0.505,0.53,0.9666666666666666,0.6761904761904762,1,1
green,0.445,0.42666666666666664,0.95,0.5707142857142857,1,1
ear,0.31666666666666665,0.3416666666666667,0.95,0.49333333333333335,1,1
banana,0.85,1.0,0.85,0.8966666666666667,1,1
block,0.6166666666666666,0.61,0.9666666666666666,0.705,1,1
Folder Number:  6000
Accuracy:  0.5681666666666666
F1-Score:  0.6862142857142857
Precision:  0.6065
Recall:  0.9199999999999999
confFiles/written/written_4_30_raw_clean.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
on,0.8,1.0,0.8833333333333332,0.9266666666666665,1,0
cube,0.5333333333333333,0.5666666666666667,0.8666666666666668,0.6471428571428571,1,1
corn,0.3,0.3,1.0,0.4566666666666667,1,1
yellow,0.7233333333333334,0.8333333333333333,0.7166666666666667,0.76,1,1
an,0.3183333333333333,0.3433333333333333,0.9666666666666666,0.490952380952381,1,1
cucumber,0.35333333333333333,0.35333333333333333,1.0,0.5147619047619048,1,1
green,0.4033333333333333,0.4216666666666667,0.9333333333333333,0.5533333333333335,1,1
ear,0.35666666666666663,0.47333333333333333,0.8666666666666666,0.5847619047619047,1,1
banana,0.95,1.0,0.9333333333333332,0.9600000000000002,1,1
block,0.5633333333333332,0.5166666666666666,0.9333333333333332,0.6466666666666667,1,1
Folder Number:  6000
Accuracy:  0.5301666666666667
F1-Score:  0.6540952380952381
Precision:  0.5808333333333333
Recall:  0.9099999999999999
confFiles/written/written_4_30_raw_clean.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
on,0.85,1.0,0.9166666666666666,0.9466666666666667,1,0
cube,0.7150000000000001,0.6583333333333333,0.95,0.7538095238095238,1,1
corn,0.3266666666666667,0.40166666666666667,0.8666666666666666,0.5276190476190477,1,1
yellow,0.78,0.8666666666666666,0.8666666666666668,0.8466666666666665,1,1
an,0.355,0.4416666666666666,0.8833333333333332,0.5661904761904761,1,1
cucumber,0.33666666666666667,0.39499999999999996,0.9333333333333332,0.5259523809523811,1,1
green,0.4916666666666666,0.44333333333333336,1.0,0.5930952380952381,1,1
ear,0.3616666666666667,0.4533333333333333,0.8833333333333332,0.5657142857142856,1,1
banana,0.85,1.0,0.8333333333333333,0.8933333333333333,1,1
block,0.5433333333333333,0.5166666666666666,0.9333333333333332,0.6166666666666667,1,1
Folder Number:  6000
Accuracy:  0.5609999999999999
F1-Score:  0.6835714285714285
Precision:  0.6176666666666667
Recall:  0.9066666666666666
confFiles/written/written_4_30_raw_clean.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
on,0.7,1.0,0.8666666666666666,0.9100000000000001,1,0
cube,0.5116666666666665,0.51,0.9666666666666666,0.6516666666666666,1,1
corn,0.2866666666666667,0.365,0.9,0.4854761904761905,1,1
yellow,0.7883333333333333,0.7666666666666666,0.8833333333333332,0.78,1,1
an,0.4216666666666667,0.45499999999999996,0.9666666666666666,0.5895238095238095,1,1
cucumber,0.45,0.5416666666666667,0.9,0.6583333333333334,1,1
green,0.57,0.5816666666666668,0.9,0.6919047619047619,1,1
ear,0.43,0.48,0.9333333333333332,0.6073809523809524,1,1
banana,0.7916666666666667,1.0,0.8,0.8700000000000001,1,1
block,0.5883333333333333,0.525,0.9666666666666666,0.659047619047619,1,1
Folder Number:  6000
Accuracy:  0.5538333333333333
F1-Score:  0.6903333333333334
Precision:  0.6225
Recall:  0.9083333333333334
confFiles/written/written_4_30_raw_clean.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
on,0.85,1.0,0.9,0.9400000000000001,1,0
cube,0.5366666666666667,0.5083333333333333,0.9166666666666666,0.6095238095238096,1,1
corn,0.29,0.3483333333333333,0.9166666666666666,0.4876190476190477,1,1
yellow,0.7883333333333333,0.7833333333333333,0.8666666666666666,0.78,1,1
an,0.39,0.44833333333333336,0.9166666666666666,0.5752380952380952,1,1
cucumber,0.395,0.395,1.0,0.5542857142857143,1,1
green,0.46333333333333326,0.41833333333333333,0.9666666666666666,0.5592857142857143,1,1
ear,0.38333333333333336,0.4533333333333333,0.9,0.5816666666666668,1,1
banana,0.8133333333333332,1.0,0.7666666666666666,0.8433333333333334,1,1
block,0.5866666666666667,0.5700000000000001,0.9333333333333332,0.6933333333333334,1,1
Folder Number:  6000
Accuracy:  0.5496666666666667
F1-Score:  0.6624285714285716
Precision:  0.5925
Recall:  0.9083333333333332
confFiles/written/written_4_30_raw_clean.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
