confFiles/english_4_30_objects_lemm.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
square,0.8549999999999999,0.9,0.8999999999999998,0.8780952380952382,1,1
cucumber,0.6683333333333333,0.6666666666666667,0.8666666666666666,0.7447619047619047,1,1
green,0.9,1.0,0.9333333333333332,0.9600000000000002,2,0
ear,0.78,0.7666666666666667,0.85,0.76,1,1
banana,0.8666666666666666,1.0,0.85,0.9066666666666666,1,1
block,0.8183333333333334,0.85,0.9,0.8466666666666667,1,1
Folder Number:  6000
Accuracy:  0.8031818181818182
F1-Score:  0.8340259740259739
Precision:  0.8530303030303028
Recall:  0.868181818181818
confFiles/english_4_30_objects_lemm.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.8266666666666665,0.8166666666666667,0.9166666666666666,0.8433333333333334,1,1
cob,0.8266666666666665,0.7666666666666666,0.9333333333333332,0.8066666666666666,1,1
corn,0.9349999999999999,0.85,1.0,0.8999999999999998,1,1
yellow,0.6849999999999999,0.7166666666666666,0.8166666666666667,0.6966666666666667,1,1
side,0.7766666666666666,1.0,0.7,0.8033333333333333,1,1
square,0.7466666666666667,0.7333333333333333,0.8666666666666666,0.7666666666666666,1,1
cucumber,0.7183333333333333,0.7333333333333333,0.9166666666666666,0.8014285714285714,1,1
green,0.95,1.0,0.9666666666666666,0.9800000000000001,2,0
ear,0.8649999999999999,0.7916666666666667,0.9666666666666666,0.8457142857142855,1,1
banana,0.8300000000000001,1.0,0.8333333333333333,0.8800000000000001,1,1
block,0.8649999999999999,0.8,0.9166666666666666,0.8300000000000001,1,1
Folder Number:  6000
Accuracy:  0.8204545454545454
F1-Score:  0.8321645021645021
Precision:  0.8371212121212122
Recall:  0.8939393939393938
confFiles/english_4_30_objects_lemm.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.8300000000000001,0.8666666666666666,0.8833333333333332,0.8466666666666667,1,1
cob,0.9016666666666666,0.925,0.9333333333333332,0.9123809523809523,1,1
corn,0.7,0.7416666666666666,0.8333333333333333,0.7557142857142858,1,1
yellow,0.7483333333333333,0.8333333333333333,0.7666666666666666,0.7766666666666666,1,1
side,0.8916666666666666,1.0,0.85,0.9066666666666666,1,1
square,0.8316666666666667,0.8083333333333332,0.9666666666666666,0.8704761904761904,1,1
cucumber,0.6966666666666665,0.65,0.95,0.7614285714285713,1,1
green,1.0,1.0,1.0,1.0,2,0
ear,0.8583333333333334,0.7833333333333333,0.9666666666666666,0.8400000000000001,1,1
banana,0.7383333333333333,1.0,0.65,0.7699999999999999,1,1
block,0.7649999999999999,0.775,0.8666666666666666,0.7857142857142858,1,1
Folder Number:  6000
Accuracy:  0.8146969696969696
F1-Score:  0.8387012987012987
Precision:  0.853030303030303
Recall:  0.8787878787878788
confFiles/english_4_30_objects_lemm.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.74,0.8583333333333332,0.8166666666666668,0.8023809523809524,1,1
cob,0.7916666666666666,0.825,0.8833333333333332,0.8023809523809524,1,1
corn,0.7466666666666667,0.7,0.9333333333333332,0.7733333333333333,1,1
yellow,0.6483333333333333,0.6833333333333333,0.75,0.6900000000000001,1,1
side,0.8,1.0,0.7666666666666666,0.8433333333333334,1,1
square,0.7583333333333333,0.8833333333333332,0.8166666666666668,0.8200000000000001,1,1
cucumber,0.6016666666666667,0.6166666666666667,0.8666666666666666,0.7047619047619048,1,1
green,0.9,1.0,0.9333333333333332,0.96,2,0
ear,0.6833333333333333,0.6583333333333333,0.85,0.699047619047619,1,1
banana,0.8633333333333333,1.0,0.8,0.8733333333333334,1,1
block,0.8266666666666665,0.875,0.8666666666666668,0.839047619047619,1,1
Folder Number:  6000
Accuracy:  0.7599999999999999
F1-Score:  0.8006926406926407
Precision:  0.8272727272727273
Recall:  0.8439393939393939
confFiles/english_4_30_objects_lemm.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.8516666666666666,0.8583333333333334,0.9166666666666666,0.8590476190476191,1,1
cob,0.8316666666666667,0.7416666666666666,0.95,0.799047619047619,1,1
corn,0.8266666666666665,0.8166666666666667,0.9333333333333332,0.8514285714285716,1,1
yellow,0.575,0.8166666666666667,0.7,0.6799999999999999,1,1
side,0.705,1.0,0.7333333333333333,0.8133333333333332,1,1
square,0.8766666666666666,0.875,0.9333333333333332,0.8790476190476191,1,1
cucumber,0.6833333333333333,0.7,0.9,0.7533333333333333,1,1
green,1.0,1.0,1.0,1.0,2,0
ear,0.7433333333333333,0.8,0.8333333333333333,0.7866666666666667,1,1
